Team,Round,teamRound,EXP,ELO
DAL,285,20,0.5859023152842755,1001.857882227794
HOU,285,20,0.41409768471572445,979.0666656492914
ATL,286,22,0.7082324047904709,1025.9295213705884
LAL,286,19,0.29176759520952905,853.2009001153023
DET,287,20,0.5855898309129792,1014.674476426238
MIL,287,20,0.4144101690870208,928.086976618686
WAS,288,17,0.5214060676433694,985.8053193270188
PHO,288,20,0.47859393235663067,940.2917506639524
SAS,289,21,0.6309735877255537,1140.3336867515934
BOS,289,20,0.3690264122744463,1023.5345046531633
CHO,290,19,0.4338230887982379,1051.6861602598324
CHI,290,17,0.5661769112017622,1061.7066349836196
MIA,291,18,0.5026989401468401,1069.9370055625739
CLE,291,20,0.4973010598531599,1036.2343038165054
DEN,292,21,0.6756938555094958,946.6660430222976
PHI,292,21,0.3243061444905042,798.3925327755336
GSW,293,21,0.7479139410432688,1223.819641215935
TOR,293,21,0.25208605895673114,1018.7650135111295
IND,294,19,0.6139670918172784,1055.618656321001
UTA,294,18,0.3860329081827217,1014.3042440732752
MIL,295,21,0.40792896643008086,947.0332496929234
NYK,295,21,0.5920710335699192,973.8564112241583
ORL,296,20,0.5637435226147149,1034.3693775269235
LAC,296,20,0.4362564773852851,1025.9130923250118
POR,297,21,0.4765378540251244,974.1352379926826
MIN,297,19,0.5234621459748756,956.9488112562434
SAC,298,21,0.46531038379605066,940.0331310511654
HOU,298,21,0.5346896162039494,993.956597930765
DAL,299,21,0.5230850706699418,1017.1191599663558
WAS,299,18,0.4769149293300582,970.5440415884569
GSW,300,22,0.848079786201889,1228.6810880574747
BRK,300,20,0.15192021379811102,920.2297347330774
DET,301,21,0.7169772087566866,1023.731205746024
LAL,301,20,0.2830227912433134,844.1441707955162
PHO,302,21,0.3758044604663127,928.2660079290304
MEM,302,21,0.6241955395336872,1040.4609855629549
SAC,303,22,0.38358313742922945,927.75847065343
OKC,303,20,0.6164168625707706,1034.7137929028866
BOS,304,21,0.6512641718948724,1034.6940511525274
NOP,304,21,0.34873582810512765,903.8707105156071
NYK,305,22,0.4380597032482903,959.838500720213
DAL,305,22,0.5619402967517096,1031.137070470301
CHO,306,20,0.5401438212019951,1066.4015579813686
DET,306,22,0.45985617879800483,1009.0158080244878
LAC,307,21,0.597964336377595,1038.7782335609288
MIN,307,20,0.40203566362240495,944.0836700203264
TOR,308,22,0.7320794124237001,1027.3384723135712
LAL,308,21,0.26792058757629983,835.5707119930746
PHO,309,22,0.316880300812777,950.1258383030215
CHI,309,18,0.6831196991872229,1039.8468046096284
MIL,310,22,0.46107602114038565,964.278817016431
POR,310,22,0.5389239788596144,956.889670669175
SAS,311,22,0.8774360896786902,1144.2557318818754
PHI,311,22,0.12256391032130973,794.4704876452516
WAS,312,19,0.3607404351896146,991.0003476623892
MIA,312,19,0.6392595648103854,1049.4806994886414
GSW,313,23,0.7303162018199282,1237.3109695992368
IND,313,20,0.26968379818007177,1046.9887747792388
BRK,314,21,0.39546292948443107,939.5749209895756
HOU,314,22,0.6045370705155689,974.6114116742668
MEM,315,22,0.5082701207884475,1024.1963416977246
OKC,315,21,0.49172987921155265,1050.9784367681168
DEN,316,22,0.376399003104038,934.6212749229684
ORL,316,21,0.6236009968959619,1046.4141456262528
CLE,317,21,0.6122415793811194,1048.6425732763096
POR,317,23,0.38775842061888055,944.4814012093708
UTA,318,19,0.6220356481517678,994.3991033324186
SAC,318,23,0.3779643518482322,947.6636113942866
ATL,319,23,0.492506295580294,1042.169319912019
DAL,319,23,0.507493704419706,1014.8972719288705
BOS,320,22,0.4925851353215348,1050.9313268222384
CHI,320,19,0.5074148646784653,1023.6095289399175
WAS,321,20,0.5235680968089633,974.2461685645025
HOU,321,23,0.47643190319103673,991.3655907721536
MIL,322,23,0.394400230361051,951.6580096448774
LAC,322,22,0.605599769638949,1051.3990409324824
LAL,323,22,0.3487244402033715,824.4115299065667
MIN,323,21,0.6512755597966284,955.2428521068343
MEM,324,23,0.5218326523852355,1039.497696821397
DET,324,23,0.4781673476147645,993.7144529008153
CHO,325,21,0.5243318383157861,1081.6229391552633
MIA,325,20,0.4756681616842139,1034.2593183147467
UTA,326,20,0.5495733043852757,1008.8127575920897
NYK,326,23,0.4504266956147242,945.4248464605419
PHO,327,23,0.36487197533250026,970.4499350923815
ORL,327,22,0.6351280246674997,1026.0900488368927
TOR,328,23,0.3378187395901404,1048.5282726466867
SAS,328,23,0.6621812604098596,1123.0659315487599
ATL,329,24,0.4873253776625046,1026.5749078268188
OKC,329,22,0.5126746223374953,1066.572848853317
CHI,330,20,0.4600927439921084,1040.88656113217
LAC,330,23,0.5399072560078916,1034.1220087402298
SAC,331,24,0.5032217971362906,963.5605138859253
NYK,331,24,0.49677820286370944,929.5279439689032
BRK,332,22,0.6974719427153908,949.2558188226831
PHI,332,23,0.30252805728460913,784.7895898121442
CHO,333,22,0.560327767292265,1095.6924506019109
MEM,333,24,0.439672232707735,1025.4281853747495
ORL,334,23,0.46758981557471513,1011.1271747385018
CLE,334,22,0.5324101844252849,1063.6054473747004
PHI,335,24,0.23100090075963328,777.397560987836
DET,335,24,0.7689990992403667,1001.1064817251236
GSW,336,24,0.7451456444200857,1245.4663089777941
BOS,336,23,0.25485435557991437,1042.775987443681
SAS,337,24,0.8480248518013171,1127.9291362911176
LAL,337,23,0.15197514819868274,819.5483251642088
IND,338,21,0.5183109678251907,1062.4028238088326
MIA,338,21,0.48168903217480935,1018.8452692851528
TOR,339,24,0.6359040044994018,1060.1793445027058
MIL,339,24,0.36409599550059824,940.0069377888583
DEN,340,23,0.47035796492031323,951.5698200455183
MIN,340,22,0.5296420350796868,938.2943069842844
OKC,341,23,0.5823660358965758,1079.9371357046266
UTA,341,21,0.4176339641034242,995.4484707407802
POR,342,24,0.46269771387140846,961.6750743654858
PHO,342,24,0.5373022861285917,953.2562619362665
WAS,343,21,0.599915659460735,955.048867461759
NOP,343,22,0.40008434053926495,923.0680116183506
CHO,344,23,0.575569483633548,1077.2742271256373
BOS,344,24,0.42443051636645207,1061.1942109199547
GSW,345,25,0.8530048307259637,1218.1701543945633
MIL,345,25,0.14699516927403627,967.3030923720892
IND,346,22,0.5873085518392774,1043.6089501499757
DET,346,25,0.41269144816072256,1019.9003553839805
BRK,347,23,0.38024014481381657,937.088134188641
LAC,347,24,0.6197598551861834,1046.289693374272
LAL,348,24,0.2710978472224943,810.8731940530889
HOU,348,24,0.7289021527775056,1000.0407218832735
NOP,349,23,0.3366591225288747,912.2949196974266
CHI,349,21,0.6633408774711254,1051.659653053094
POR,350,25,0.5461318661946716,944.1988546472563
NYK,350,25,0.4538681338053284,947.0041636871326
SAS,351,25,0.6418589883091997,1139.3896486652231
ATL,351,25,0.3581410116908002,1015.1143954527132
DAL,352,24,0.5852868784957966,996.168091817005
WAS,352,22,0.4147131215042033,973.7780475736245
MEM,353,25,0.5094724442932252,1009.1250671573663
MIA,353,22,0.4905275557067747,1035.148387502536
MIN,354,23,0.4784813165053186,922.9829048561141
PHO,354,25,0.5215186834946814,968.5676640644367
PHI,355,25,0.16412883437460457,772.1454382878486
TOR,355,25,0.8358711656253954,1065.431467202693
OKC,356,24,0.6192475890550775,1092.121212854864
UTA,356,22,0.38075241094492257,983.2643935905427
HOU,357,25,0.5693061780204949,981.8229241866177
DEN,357,24,0.4306938219795052,969.7876177421741
LAC,358,25,0.537904446618927,1061.0767510824664
DET,358,26,0.46209555338107305,1005.1132976757862
ATL,359,26,0.4712006796332854,1000.0359737044481
MIA,359,23,0.5287993203667146,1050.2268092508011
NOP,360,24,0.4542151632492462,897.7600344734508
POR,360,26,0.5457848367507538,958.7337398712322
BRK,361,24,0.3950333889907424,924.4470657409372
ORL,361,24,0.6049666110092576,1023.7682431862056
CHI,362,22,0.8332743316557885,1056.9948744401088
PHI,362,26,0.1667256683442115,766.8102169008339
DAL,363,25,0.5396368636580094,1010.8997121799487
PHO,363,26,0.4603631363419905,953.836043701493
IND,364,23,0.46863610747629925,1060.6125947107341
TOR,364,26,0.5313638925237006,1048.4278226419347
UTA,365,23,0.28931171459960403,974.0064187233554
SAS,365,26,0.710688285400396,1148.6476235324105
WAS,366,23,0.4493063290705134,959.400245043368
MEM,366,26,0.5506936709294866,1023.5028696876227
BOS,367,25,0.4965300075127405,1045.305250679547
CLE,367,23,0.5034699924872595,1079.494407615108
DEN,368,25,0.5669528636652363,983.6451261048866
MIN,368,24,0.4330471363347636,909.1253964934017
SAC,369,25,0.4737424569287273,980.400755264206
HOU,369,26,0.5262575430712727,964.9826828083369
MIL,370,26,0.711048724487932,944.5495331884754
LAL,370,25,0.28895127551206806,833.6267532367027
DET,371,27,0.44241577036147145,1022.9559930242191
BOS,371,26,0.5575842296385286,1027.4625553311141
CHO,372,24,0.5763982791658435,1058.8294821923303
ORL,372,25,0.4236017208341565,1042.2129881195126
IND,373,24,0.5710583151501827,1074.3387286259283
DAL,373,26,0.42894168484981726,997.1735782647545
CHI,374,23,0.548050125771788,1071.4572704154116
MEM,374,27,0.4519498742282119,1009.0404737123199
MIA,375,24,0.6734974401392038,1060.6748911663467
BRK,375,25,0.3265025598607962,913.9989838253917
LAC,376,26,0.6616788191190172,1071.9030288706579
MIL,376,27,0.3383211808809828,933.723255400284
MIN,377,25,0.4457030300319803,894.8628995323784
NYK,377,26,0.5542969699680197,961.266660648156
NOP,378,25,0.39200085151631847,917.2160072249286
UTA,378,24,0.6079991484836815,954.5504459718776
PHI,379,27,0.20709014178184249,760.1833323638149
ATL,379,27,0.7929098582181575,1006.6628582414671
GSW,380,26,0.8207783011243885,1223.9052487585827
PHO,380,27,0.17922169887561154,948.1009493374735
POR,381,27,0.3169465390263852,948.5914506223878
OKC,381,25,0.6830534609736149,1102.2635021037083
WAS,382,24,0.2517321302610939,951.3448168750131
SAS,382,27,0.7482678697389061,1156.7030517007656
HOU,383,27,0.6805162986501677,975.2061612515315
LAL,383,26,0.3194837013498324,823.4032747935081
CLE,384,24,0.4672794683351906,1096.5414646283818
OKC,384,26,0.5327205316648094,1085.2164450904345
CHO,385,25,0.5149647206631508,1074.3506111311094
TOR,385,27,0.48503527933684915,1032.9066937031555
BOS,386,27,0.5298974615282043,1010.5058365622116
ATL,386,28,0.4701025384717958,1023.6195770103697
BRK,387,26,0.2843491008368876,904.8998125986113
IND,387,25,0.7156508991631124,1083.4378998527086
UTA,388,25,0.45822698959974384,971.8871823046858
DEN,388,26,0.5417730104002562,966.3083897720784
DET,389,28,0.4306509484565258,1041.1751626736102
CHI,389,24,0.5693490515434741,1053.2381007660204
LAC,390,27,0.3803299081384095,1059.7324718102288
SAS,390,28,0.6196700918615905,1168.8736087611946
DAL,391,27,0.4829288026108274,1013.719856581208
MEM,391,28,0.5170711973891726,992.4941953958664
MIL,392,28,0.15836794600514614,928.6554811281193
GSW,392,27,0.8416320539948539,1228.9730230307473
PHO,393,28,0.544330297889585,962.6823798050068
NOP,393,26,0.4556697021104151,902.6345767573953
NYK,394,27,0.7608833741264976,968.918392676108
PHI,394,28,0.2391166258735024,752.5316003358628
POR,395,28,0.3684367845457408,936.8014735169241
ORL,395,26,0.6315632154542592,1054.0029652249764
SAC,396,26,0.62067058333383,960.5392965975235
MIN,396,26,0.37932941666617,914.7243581990609
TOR,397,28,0.46012322281003065,1050.1827505732344
MIA,397,25,0.5398767771899693,1043.3988342962678
CHI,398,25,0.6190182442605973,1033.4295169496813
NYK,398,28,0.3809817557394027,988.7269764924472
WAS,399,25,0.33002361112485895,972.7840613190176
CHO,399,26,0.669976388875141,1052.9113666871049
IND,400,26,0.627969099851314,1063.3428886574666
MEM,400,29,0.37203090014868595,1012.5892065911085
HOU,401,28,0.3807013174484955,995.0237190931797
LAC,401,28,0.6192986825515046,1039.9149139685808
LAL,402,27,0.1813663341837176,817.5995520996291
OKC,402,27,0.8186336658162824,1091.0201677843133
ORL,403,27,0.54361408644681,1036.6073144586785
ATL,403,29,0.4563859135531901,1041.0152277766676
PHO,404,29,0.5488126775205086,945.1203741243505
MIL,404,29,0.45118732247949145,946.2174868087756
MIN,405,27,0.5141348904035955,930.2720417061458
BRK,405,27,0.48586510959640455,889.3521290915264
NOP,406,27,0.4093783270441569,921.5344702919823
DEN,406,27,0.5906216729558431,947.4084962374914
CLE,407,25,0.8787110032052795,1100.4227125258128
PHI,407,29,0.1212889967947206,748.6503524384317
POR,408,29,0.3512330188601962,925.5620169133979
MIA,408,26,0.6487669811398037,1054.6382908997941
SAC,409,27,0.37378120685696253,980.5782979781007
TOR,409,29,0.6262187931430374,1030.1437491926572
BRK,410,28,0.3037770037906268,911.6312649702263
CHI,410,26,0.6962229962093731,1011.1503810709814
HOU,411,29,0.417455388022941,1013.6651466764456
CHO,411,27,0.582544611977059,1034.269939103839
SAS,412,29,0.6473665768534265,1180.157878301885
IND,412,27,0.3526334231465734,1052.0586191167763
MIN,413,28,0.3865439972117313,917.9026337953704
BOS,413,28,0.6134560027882686,1022.875244472987
LAC,414,29,0.42697950023394393,1026.2515699610947
OKC,414,28,0.5730204997660561,1104.6835117917994
ORL,415,28,0.568472421911225,1050.4161969575193
NYK,415,29,0.4315275780887749,974.9180939936064
PHO,416,30,0.4615554967012501,930.3505982299105
UTA,416,26,0.5384445032987499,986.6569581991258
POR,417,30,0.3397065713175725,914.6914066312355
ATL,417,30,0.6602934286824276,1051.88583805883
WAS,418,26,0.4887850730909218,989.142938980108
SAC,418,28,0.5112149269090781,964.2194203170103
TOR,419,30,0.5236182914233004,1045.3879638671117
DAL,419,28,0.4763817085766997,998.4756419067536
MIA,420,27,0.5193653072056449,1038.0186010692134
DET,420,29,0.4806346927943553,1057.7948525041909
DEN,421,28,0.6785770880001657,925.6940294214861
LAL,421,28,0.32142291199983425,839.3140189156344
MEM,422,30,0.8204433602720148,1018.335019062404
PHI,422,30,0.17955663972798522,742.9045399671362
CHO,423,28,0.5163924068636826,1017.7453820842012
BOS,423,29,0.4836075931363174,1039.3998014926249
BRK,424,29,0.377560310759605,899.5493350259189
DAL,424,29,0.6224396892403949,1010.557571851061
PHO,425,31,0.5067009399723585,914.136168150795
DEN,425,29,0.49329906002764146,941.9084595006016
DET,426,30,0.5085029355358525,1041.5227585670436
ATL,426,31,0.49149706446414754,1068.1579319959772
ORL,427,29,0.552692633474127,1064.7300326863472
HOU,427,30,0.447307366525873,999.3513109476177
MEM,428,31,0.5419121985547841,1000.9938287086509
WAS,428,27,0.458087801445216,1006.4841293338611
CLE,429,26,0.673149080752787,1110.8819419417237
NYK,429,30,0.32685091924721305,964.4588645776955
OKC,430,29,0.8216533695829794,1110.390603965144
LAL,430,29,0.17834663041702054,833.6069267422897
PHI,431,31,0.2367893040206952,735.3272822384739
MIL,431,30,0.7632106959793048,953.7947445374379
POR,432,31,0.49015331300503634,899.0065006150744
NOP,432,28,0.5098466869949637,937.2193763081434
SAC,433,29,0.3762154446885218,984.1805260869776
IND,433,28,0.6237845553114783,1032.097513346809
SAS,434,30,0.8190111901167177,1185.94952021815
MIN,434,29,0.18098880988328214,912.1109918791054
UTA,435,27,0.1986292946471579,980.3008207704167
GSW,435,28,0.8013707053528422,1235.3291604594563
OKC,436,30,0.6390567793720272,1089.9407870252392
CHI,436,27,0.36094322062797274,1031.6001980108863
GSW,437,29,0.6718084394477201,1245.8312903971291
CLE,437,27,0.32819156055227994,1100.3798120040508
LAC,438,30,0.7519336259997661,1034.189693929102
LAL,438,30,0.2480663740002339,825.6688027742822
NOP,439,29,0.3588757653664732,925.7353518164163
MIA,439,28,0.6411242346335267,1049.5026255609405
HOU,440,31,0.25461549827836166,1023.2036150027101
SAS,440,31,0.7453845017216384,1162.0972161630575
BOS,441,30,0.49694485720231546,1055.4975660621508
DET,441,31,0.5030551427976846,1025.4249939975177
CHI,442,28,0.5302457999603798,1014.6323324121541
DAL,442,30,0.4697542000396202,1027.5254374497931
POR,443,32,0.23881305012680976,923.3644830110165
CLE,443,28,0.7611869498731902,1076.0218296081086
SAS,444,32,0.7803159239139266,1169.127106597812
DEN,444,30,0.21968407608607338,934.8785690658473
NOP,445,30,0.3632993576816431,946.1097723706037
HOU,445,32,0.6367006423183569,1002.8291944485227
IND,446,29,0.6661221688198474,1042.7816039445738
MIN,446,30,0.33387783118015263,901.4269012813405
UTA,447,28,0.4230636543670142,966.7627838306723
LAC,447,31,0.5769363456329858,1047.7277308688465
MEM,448,32,0.4759112400788904,985.7646690261264
CHO,448,29,0.5240887599211096,1032.9745417667257
MIA,449,29,0.47810002030784776,1066.2034249110893
ORL,449,30,0.5218999796921522,1048.0292333361983
ATL,450,32,0.6449558729184675,1079.5193440625862
NYK,450,31,0.35504412708153266,953.0974525110864
PHI,451,32,0.2632185392372137,758.904288982883
PHO,451,32,0.7367814607627864,890.5591614063859
MIL,452,31,0.3711578205620985,941.9176942794506
TOR,452,31,0.6288421794379015,1057.2650141250988
BRK,453,30,0.3507905299508072,888.3240380674931
WAS,453,28,0.6492094700491928,1017.7094262922869
DEN,454,31,0.2905715338180875,925.5802799836684
OKC,454,31,0.7094284661819126,1099.239076107418
LAL,455,31,0.28463486897809775,816.560486966983
MEM,455,33,0.7153651310219024,994.8729848334256
NYK,456,32,0.3567582056176681,941.681189931321
BOS,456,31,0.6432417943823319,1066.913828641916
SAC,457,30,0.5866382602770879,965.4081017581108
POR,457,33,0.4133617397229122,942.1369073398834
ATL,458,33,0.5526736912682227,1061.833785942003
IND,458,30,0.4473263087317773,1060.467162065157
BRK,459,31,0.2642575244155339,911.867797286196
MIA,459,30,0.735742475584466,1042.6596656923864
CLE,460,29,0.7441419360306855,1084.2092876551267
PHO,460,33,0.2558580639693145,882.3717033593679
WAS,461,29,0.45690736112468083,1003.0883907362971
LAC,461,32,0.5430926388753192,1062.3487664248362
CHO,462,30,0.7765684072708112,1040.1243527340598
LAL,462,32,0.22343159272918883,809.410675999649
MIL,463,32,0.3792347032682666,929.7821837748661
DAL,463,31,0.6207652967317334,1039.6609479543777
MIN,464,31,0.17638904246821338,895.7824519223577
SAS,464,33,0.8236109575317867,1174.7715559567948
NOP,465,31,0.3573934006406989,934.6731835501013
ORL,465,31,0.642606599359301,1059.4658221567006
PHI,466,33,0.23209314247945947,751.4773084235403
UTA,466,29,0.7679068575205404,974.1897643900151
GSW,467,30,0.8340000028689679,1251.1432903053221
SAC,467,31,0.1659999971310321,960.0961018499178
TOR,468,32,0.561047272951329,1039.3115013906563
CHI,468,29,0.43895272704867105,1032.5858451465967
HOU,469,33,0.41589262045433223,989.520630593984
ATL,469,34,0.5841073795456678,1075.1423497965416
CLE,470,30,0.7136426766674934,1093.372722001767
DEN,470,32,0.2863573233325067,916.4168456370282
NYK,471,33,0.38176389562206253,961.464745271415
DET,471,32,0.6182361043779374,1005.6414386574237
MEM,472,34,0.4316598386666689,1013.0598699960922
MIA,472,31,0.5683401613333311,1024.4727805297198
OKC,473,32,0.7262088955940463,1108.0003914484084
MIL,473,33,0.27379110440595367,921.0208684338755
BRK,474,32,0.29950785048568734,902.2835460706541
ORL,474,32,0.7004921495143127,1069.0500733722427
POR,475,34,0.5369466772397257,956.9546136682121
DEN,475,33,0.46305332276027433,901.5991393086995
DAL,476,32,0.22839604903385086,1064.3522743852945
GSW,476,31,0.7716039509661492,1226.4519638744055
CHI,477,30,0.45996147049307107,1049.8670780908185
IND,477,31,0.540038529506929,1043.1859291209353
LAC,478,33,0.531939950444091,1077.3266880106253
CHO,478,31,0.4680600495559091,1025.1464311482707
BOS,479,32,0.8149208320732524,1040.836362015572
LAL,479,33,0.18507916792674758,835.4881426259931
SAC,480,32,0.7686859717092775,935.4981507552209
PHI,480,34,0.23131402829072245,776.0752595182372
PHO,481,34,0.15667367357342527,877.3581458050182
SAS,481,34,0.8433263264265748,1179.7851135111443
UTA,482,30,0.6109598687225491,954.6390485908935
MIN,482,32,0.38904013127745085,915.3331677214793
WAS,483,30,0.44805881447339585,988.7505086731485
TOR,483,33,0.5519411855266041,1053.649383453805
GSW,484,32,0.7963906119587131,1232.9674642917266
HOU,484,34,0.20360938804128695,983.0051301766629
LAC,485,34,0.6944866752592532,1087.103114402329
NOP,485,32,0.3055133247407468,924.8967571583973
IND,486,32,0.6689054241752268,1021.7809555473281
MIL,486,34,0.3310945758247732,942.4258420074827
MIN,487,33,0.37288586046816685,903.400820186498
DET,487,33,0.6271141395318331,1017.573786192405
PHO,488,35,0.209542801029262,870.6527761720819
OKC,488,33,0.790457198970738,1114.705761081345
UTA,489,31,0.4966676833208029,970.7456827246278
POR,489,35,0.5033323166791971,940.8479795344778
TOR,490,34,0.540927269950311,1068.3397108153952
CHO,490,32,0.459072730049689,1010.4561037866807
DAL,491,33,0.5571404831899829,1046.523778923215
MIA,491,32,0.4428595168100171,1042.3012759917992
CHI,492,31,0.6245449937939436,1061.8816382894122
NYK,492,34,0.3754550062060564,949.4501850728212
WAS,493,31,0.3864542241170041,1008.3839735014044
ORL,493,33,0.6135457758829959,1049.4166085439867
LAL,494,34,0.5846782190532392,848.7784396162895
PHI,494,35,0.4153217809467607,762.7849625279408
BRK,495,33,0.3105446768149508,924.3461164125757
BOS,495,33,0.6894553231850492,1018.7737916736503
GSW,496,33,0.8707390847816242,1237.1038135787146
DEN,496,34,0.12926091521837582,897.4627900217115
IND,497,33,0.50605430748291,1037.587217707875
DET,497,34,0.49394569251709003,1001.7675240318581
HOU,498,35,0.24365273150637906,975.2082427684587
SAS,498,35,0.756347268493621,1187.5820009193485
MEM,499,35,0.5605957048551393,995.1208074407277
UTA,499,32,0.43940429514486073,988.6847452799923
MIL,500,35,0.5559265201822513,956.6361933616507
MIN,500,34,0.44407347981774864,889.19046883233
NOP,501,33,0.331780874374904,946.2797691784004
DAL,501,34,0.6682191256250959,1025.1407669032121
CHO,502,33,0.3543186955836471,999.117905528004
OKC,502,34,0.645681304416353,1126.0439593400217
ORL,503,34,0.4370774284889488,1035.4301308323404
CLE,503,31,0.5629225715110512,1107.3591997134133
PHI,504,36,0.1338978856238275,758.5002301879783
LAC,504,35,0.8661021143761725,1091.3878467422915
SAC,505,33,0.592251299365934,948.546109175511
PHO,505,36,0.407748700634066,857.6048177517918
NYK,506,35,0.3266134301391937,970.998555308367
ATL,506,35,0.6733865698608064,1053.5939795609956
CHI,507,32,0.4907071567688921,1078.1790092728077
TOR,507,35,0.5092928432311079,1052.0423398319997
MIA,508,33,0.5486564543226996,1056.744269453473
WAS,508,32,0.45134354567730034,993.9409800397308
LAL,509,35,0.48730055267830785,865.1848219305837
PHO,509,37,0.5126994473216921,841.1984354374977
DEN,510,35,0.43788620853123367,883.4504313487121
POR,510,36,0.5621137914687663,954.8603382074772
BOS,511,34,0.6326423582883708,1030.5292362084224
BRK,511,34,0.3673576417116292,912.5906718778036
GSW,512,34,0.7973732078877714,1243.5878709263059
CHO,512,34,0.20262679211222856,992.6338481804128
HOU,513,36,0.4806154745511001,991.8285475828235
UTA,513,33,0.5193845254488999,972.0644404656275
MIA,514,34,0.5275413084791158,1071.8629475821413
IND,514,34,0.4724586915208842,1022.4685395792067
MEM,515,36,0.5576815223629792,1009.2749987251124
POR,515,37,0.44231847763702076,940.7061469230925
PHI,516,37,0.32031741241604766,780.2500729906648
MIN,516,35,0.6796825875839523,867.4406260296436
DET,517,35,0.45170663704732317,1019.3129116463438
ORL,517,35,0.5482933629526769,1017.8847432178547
OKC,518,35,0.7353152375300809,1102.5138717390591
SAC,518,34,0.2646847624699191,972.0761967764736
SAS,519,36,0.7907464890899358,1194.2781132684706
MIL,519,36,0.20925351091006414,949.9400810125287
CLE,520,32,0.5789414476105009,1120.8330733898772
TOR,520,36,0.421058552389499,1038.5684661555358
LAL,521,36,0.10171952794534311,861.9297970363327
GSW,521,35,0.8982804720546569,1246.8428958205568
CHI,522,33,0.67660269186429,1088.5277231331504
MIL,522,37,0.32339730813571,939.591367152186
ATL,523,36,0.6166746530028264,1033.8603906649053
NYK,523,36,0.3833253469971736,990.7321442044574
DAL,524,35,0.5757777444399075,1038.715879081135
SAC,524,35,0.42422225556009263,958.5010845985506
CHO,525,35,0.7051060277479018,970.0704552924799
PHO,525,38,0.29489397225209824,863.7618283254305
CLE,526,33,0.6749039278604363,1131.2361476983433
WAS,526,33,0.3250960721395637,983.5379057312648
DAL,527,36,0.6299739409162938,1050.5567129718136
NOP,527,34,0.3700260590837062,934.4389352877218
DEN,528,36,0.5230236683839707,898.713673960425
MIN,528,36,0.47697633161602926,852.1773834179306
BOS,529,35,0.5161359833141299,1014.0128847423703
DET,529,36,0.48386401668587015,1035.829263112396
ORL,530,36,0.4934037694796904,1002.0958225945046
IND,530,35,0.5065962305203096,1038.2574602025568
POR,531,38,0.2957969310837984,931.240645128411
LAC,531,36,0.7042030689162015,1100.853348536973
MEM,532,37,0.3689495034934566,997.4686146133217
OKC,532,36,0.6310504965065433,1114.3202558508497
MIA,533,35,0.6146797150244419,1052.193196701359
NYK,533,37,0.38532028497555815,1010.4018950852395
TOR,534,37,0.6737480907839704,1049.0085272504489
BRK,534,35,0.3262519092160296,902.1506107828907
UTA,535,34,0.2176924392112539,965.0982824108673
SAS,535,37,0.7823075607887462,1201.2442713232308
PHI,536,38,0.18848287399165828,774.2186210229316
ATL,536,37,0.8115171260083417,1039.8918426326384
CHI,537,34,0.6056209733001807,1101.1478519875445
BOS,537,36,0.3943790266998192,1001.392755887976
SAC,538,36,0.635505438582714,970.1649105639037
LAL,538,37,0.364494561417286,850.2659710709796
UTA,539,35,0.4616077758347416,950.3268335841556
HOU,539,37,0.5383922241652583,1006.5999964095353
MIN,540,37,0.1670902264246699,846.8304961723412
CLE,540,34,0.8329097735753301,1136.5830349439327
DAL,541,37,0.6544748846189288,1029.6135166640079
MIL,541,38,0.34552511538107133,960.5345634599917
MEM,542,38,0.6384121695979352,1009.0394251861878
DEN,542,37,0.3615878304020647,887.1428633875589
GSW,543,36,0.8601760076747319,1251.3172635749654
POR,543,39,0.1398239923252681,926.7662773740024
IND,544,36,0.6451133212766471,1049.613833921704
NOP,544,35,0.35488667872335294,923.0825615685745
PHO,545,39,0.25261796550580723,855.6780534292448
MIA,545,36,0.7473820344941927,1060.2769715975448
SAS,546,38,0.7499933883026133,1209.2444828975472
NYK,546,38,0.25000661169738675,1002.4016835109231
LAL,547,38,0.17945877316235043,844.5232903297845
OKC,547,37,0.8205412268376495,1120.062936592045
ORL,548,37,0.6399923373626696,1013.6160677988992
BRK,548,36,0.36000766263733047,890.6303655784961
WAS,549,34,0.4068798177681019,970.5177515626856
TOR,549,38,0.5931201822318982,1062.028681419028
DET,550,37,0.6975866705132349,1045.5064896559725
BRK,550,37,0.3024133294867652,880.9531390349197
ATL,551,38,0.41274772295283524,1058.6839154981476
CHI,551,35,0.5872522770471648,1082.3557791220353
CHO,552,36,0.3202013029184718,959.8240135990887
LAC,552,37,0.6797986970815282,1111.099790230364
SAC,553,37,0.16541970563293623,964.8714799836498
GSW,553,37,0.8345802943670638,1256.6106941552193
UTA,554,36,0.3468478546655378,971.2277022348584
MIA,554,37,0.6531521453344622,1039.3761029468421
TOR,555,39,0.8398036530331344,1067.1549645219677
PHI,555,39,0.1601963469668656,769.0923379199919
ORL,556,38,0.561707277241609,995.6414349271677
WAS,556,35,0.43829272275839104,988.4923844344171
MEM,557,39,0.511002665237578,1024.6873398985854
BOS,557,37,0.4889973347624221,985.7448411755785
DEN,558,38,0.3969029509909058,906.4419689558499
CHO,558,37,0.6030970490090942,940.5249080307977
CLE,559,35,0.8923954568271855,1140.0263803254627
PHI,559,40,0.10760454317281455,765.6489925384618
DAL,560,38,0.7411939985570559,1037.895308710182
MIN,560,38,0.25880600144294413,838.548704126167
HOU,561,38,0.43841244928336126,1024.5707980324678
IND,561,37,0.5615875507166388,1031.6430322987717
NYK,562,39,0.5599616744564996,1016.4829099283152
