Team,Round,teamRound,EXP,ELO
LAL,286,19,0.3673035141429262,913.8056151044783
DET,287,20,0.5533156071504092,1010.3530782776512
MIL,287,20,0.44668439284959083,958.8703209598807
WAS,288,17,0.5115141366908506,992.6779025741433
PHO,288,20,0.4884858633091494,969.0440985663603
SAS,289,21,0.5814944143787025,1083.9312492948156
BOS,289,20,0.41850558562129747,1013.4013550771604
CHO,290,19,0.4694567228088719,1025.0713768875416
CHI,290,17,0.5305432771911281,1029.3440932201463
MIA,291,18,0.4912564381452589,1040.6424611954392
CLE,291,20,0.5087435618547411,1030.4389357049931
DEN,292,21,0.6093906488480437,967.8342921695561
PHI,292,21,0.3906093511519563,878.0735330905642
GSW,293,21,0.6505623890466726,1134.4280442985325
TOR,293,21,0.34943761095332737,1015.2783190233854
IND,294,19,0.5666303539393618,1032.9696080185508
UTA,294,18,0.4333696460606381,1004.5252408300297
MIL,295,21,0.44447126436760714,967.758780729999
NYK,295,21,0.5555287356323929,988.7269971605244
ORL,296,20,0.5285966621344523,1016.8110214568745
LAC,296,20,0.47140333786554756,1013.8334094014449
POR,297,21,0.48325569118240375,982.029470883708
MIN,297,19,0.5167443088175964,977.1331429608894
SAC,298,21,0.47278644756451327,960.1054403244418
HOU,298,21,0.5272135524354867,994.16322529389
DAL,299,21,0.5202788830814067,1014.4523856769715
WAS,299,18,0.47972111691859337,985.0023647034459
GSW,300,22,0.7446437953673654,1138.5137435726547
BRK,300,20,0.2553562046326346,944.421480873434
DET,301,21,0.6354736701445441,1016.1854995553385
LAL,301,20,0.36452632985545586,907.973193826791
PHO,302,21,0.4336815963160301,962.1051930253038
MEM,302,21,0.5663184036839699,1022.3388770285669
SAC,303,22,0.4200350649011399,953.3848792860235
OKC,303,20,0.5799649350988602,1022.8724771810306
BOS,304,21,0.6002886012286435,1019.7967374575021
NOP,304,21,0.3997113987713566,936.3605473913111
NYK,305,22,0.463045698725497,981.3182659809165
DAL,305,22,0.5369543012745029,1021.8611168565794
CHO,306,20,0.5127850179379522,1032.8668166005343
DET,306,22,0.48721498206204783,1008.3900598423457
LAC,307,21,0.5526203602129137,1020.9914836380383
MIN,307,20,0.4473796397870863,969.975068724296
TOR,308,22,0.6496948033116232,1020.8832021703994
LAL,308,21,0.3503051966883768,902.368310679777
PHO,309,22,0.40442567372213006,971.6343822457497
CHI,309,18,0.5955743262778699,1019.8149039997004
MIL,310,22,0.4794743676383482,976.0871908477855
POR,310,22,0.5205256323616517,973.7010607659215
SAS,311,22,0.7658478264172462,1087.6776840721398
PHI,311,22,0.2341521735827539,874.3270983132401
WAS,312,19,0.420605039677638,994.2726840686037
MIA,312,19,0.5793949603223619,1031.3721418302814
GSW,313,23,0.6473842059378744,1144.1555962776488
IND,313,20,0.3526157940621256,1027.3277553135567
BRK,314,21,0.42890098863244114,953.5590650553149
HOU,314,22,0.5710990113675589,985.0256411120091
MEM,315,22,0.49923208825584603,1014.3511636164734
OKC,315,21,0.5007679117441539,1030.8601905931241
DEN,316,22,0.4299800085913607,960.9546120320944
ORL,316,21,0.5700199914086392,1023.6907015943362
CLE,317,21,0.5809341789041769,1037.1439888425264
POR,317,23,0.41906582109582313,966.9960076283884
UTA,318,19,0.5730699455422733,995.3561217013533
SAC,318,23,0.4269300544577267,962.5539984146999
ATL,319,23,0.4973611846208386,1028.0696841453407
DAL,319,23,0.5026388153791614,1013.8188958105128
BOS,320,22,0.49997385624423824,1027.7971557575943
CHI,320,19,0.5000261437557618,1011.8144856996082
WAS,321,20,0.5133044232266625,986.059813296977
HOU,321,23,0.4866955767733375,993.2385118836357
MIL,322,23,0.43573496334813433,969.1154314342153
LAC,322,22,0.5642650366518657,1027.9632430516085
LAL,323,22,0.40391572986658775,895.9056590019115
MIN,323,21,0.5960842701334124,976.4377204021614
MEM,324,23,0.5085778762350239,1022.213917596713
DET,324,23,0.491422123764976,1000.5273058621061
CHO,325,21,0.5021509966332863,1040.8324006544017
MIA,325,20,0.49784900336671367,1023.4065577764139
UTA,326,20,0.520191112196066,1003.0330639062163
NYK,326,23,0.47980888780393405,973.6413237760536
PHO,327,23,0.42564053698760246,980.8241336539481
ORL,327,22,0.5743594630123975,1014.5009501861379
TOR,328,23,0.4050420249616108,1030.4025297710136
SAS,328,23,0.5949579750383892,1078.1583564715256
ATL,329,24,0.4959842247574218,1020.133936549222
OKC,329,22,0.5040157752425782,1038.7959381892429
CHI,330,20,0.4767767912553068,1020.1860570395233
LAC,330,23,0.5232232087446932,1019.5916717116934
SAC,331,24,0.48404947032708573,970.8092068894665
NYK,331,24,0.5159505296729142,965.386115301287
BRK,332,22,0.6120875988567386,959.7656634736071
PHI,332,23,0.3879124011432615,868.1204998949479
CHO,333,22,0.5267685320828497,1048.404104141076
MEM,333,24,0.4732314679171503,1014.6422141100386
ORL,334,23,0.4674601046515647,1007.0215885117128
CLE,334,22,0.5325398953484354,1044.6233505169514
PHI,335,24,0.31816993159941953,863.0297809893572
DET,335,24,0.6818300684005805,1005.6180247676969
GSW,336,24,0.661461291436055,1149.572215614672
BOS,336,23,0.338538708563945,1022.3805364205712
SAS,337,24,0.7406079656916604,1082.308629020459
LAL,337,23,0.25939203430833957,891.7553864529781
IND,338,21,0.5056428172871713,1035.237470236962
MIA,338,21,0.49435718271282875,1015.4968428530087
TOR,339,24,0.5872956545762998,1037.005799297793
MIL,339,24,0.4127043454237001,962.5121619074362
DEN,340,23,0.4777327544949965,969.3108879601745
MIN,340,22,0.5222672455050035,968.0814444740813
OKC,341,23,0.551285909959607,1045.9753636298892
UTA,341,21,0.4487140900403929,995.85363846557
POR,342,24,0.48011022821238303,975.3142439769903
PHO,342,24,0.5198897717876169,972.5058973053463
WAS,343,21,0.5710391149255346,976.9231874581685
NOP,343,22,0.42896088507446545,945.4971732301196
CHO,344,23,0.537381044440828,1039.8060074300226
BOS,344,24,0.462618955559172,1030.9786331316245
GSW,345,25,0.7458887368762798,1137.6379958246514
MIL,345,25,0.25411126312372034,974.4463816974567
IND,346,22,0.5425228420009036,1026.5571047649476
DET,346,25,0.4574771579990964,1014.2983902397114
BRK,347,23,0.4147444148454818,953.1297528360794
LAC,347,24,0.5852555851545181,1026.2275823492212
LAL,348,24,0.35797046380250497,886.027859032138
HOU,348,24,0.642029536197495,998.9660393044758
NOP,349,23,0.39413975737727996,939.1909371120831
CHI,349,21,0.6058602426227201,1026.4922931575597
POR,350,25,0.5142838380396572,967.0857025683557
NYK,350,25,0.4857161619603429,973.6146567099215
SAS,351,25,0.5885335140395356,1088.8920927958263
ATL,351,25,0.4114664859604644,1013.5504727738545
DAL,352,24,0.5528984920735119,1004.9725199373366
WAS,352,22,0.44710150792648806,985.7695633313447
MEM,353,25,0.4987700928533486,1006.661892624385
MIA,353,22,0.5012299071466514,1023.4771643386623
MIN,354,23,0.49363304471397523,960.1833157586577
PHO,354,25,0.5063669552860247,980.4040260207698
PHI,355,25,0.26864926486548163,858.7313927515095
TOR,355,25,0.7313507351345183,1041.3041875356407
OKC,356,24,0.5716347069106461,1052.829208319319
UTA,356,22,0.42836529308935384,988.9997937761403
HOU,357,25,0.5425738547846409,990.2848576279215
DEN,357,24,0.457426145215359,977.9920696367287
LAC,358,25,0.517160744435491,1033.9530104382534
DET,358,26,0.4828392555645091,1006.5729621506792
ATL,359,26,0.4857182284415575,1005.7789811187896
MIA,359,23,0.5142817715584425,1031.2486559937272
NOP,360,24,0.45994224065549794,931.8318612615951
POR,360,26,0.5400577593445021,974.4447784188437
BRK,361,24,0.42305949191167397,946.3608009654927
ORL,361,24,0.576940508088326,1013.7905403822996
CHI,362,22,0.7242634589112463,1030.9040778149797
PHI,362,26,0.27573654108875373,854.3196080940894
DAL,363,25,0.5352980891504523,1012.4077505109294
PHO,363,26,0.46470191084954776,972.9687954471771
IND,364,23,0.47878997785453714,1034.896465119275
TOR,364,26,0.521210022145463,1032.9648271813132
UTA,365,23,0.3600778439374461,983.2385482731412
SAS,365,26,0.6399221560625539,1094.6533382988255
WAS,366,23,0.46996970877132527,978.2500479910035
MEM,366,26,0.5300302912286748,1014.1814079647262
BOS,367,25,0.4803737623007825,1023.292652934812
CLE,367,23,0.5196262376992175,1052.309330713764
DEN,368,25,0.525606435212931,985.5823666733219
MIN,368,24,0.4743935647870689,952.5930187220646
SAC,369,25,0.472001605064447,979.2571812084353
HOU,369,26,0.527998394935553,981.8368833089527
MIL,370,26,0.624566846992039,964.453312145584
LAL,370,25,0.3754331530079609,896.0209285840107
DET,371,27,0.47595698780550527,1014.9576503457912
BOS,371,26,0.5240430121944948,1014.9079647397001
CHO,372,24,0.5373694517751647,1031.20809620162
ORL,372,25,0.4626305482248353,1022.3884516107022
IND,373,24,0.5323187394481945,1042.3793652881038
DAL,373,26,0.4676812605518056,1004.9248503421005
CHI,374,23,0.5240472895003128,1038.5193211829746
MEM,374,27,0.4759527104996873,1006.5661645967311
MIA,375,24,0.6197892446410574,1037.3320280794703
BRK,375,25,0.38021075535894255,940.2774288797496
LAC,376,26,0.5987050604258757,1040.3737294714394
MIL,376,27,0.4012949395741244,958.0325931123981
MIN,377,25,0.4697842940320092,945.0764700175524
NYK,377,26,0.5302157059679908,981.1312054144337
NOP,378,25,0.42655500890189557,941.0069811191648
UTA,378,24,0.5734449910981045,974.0634284155715
PHI,379,27,0.29486529380342547,849.6017633932346
ATL,379,27,0.7051347061965745,1010.4968258196444
GSW,380,26,0.720695093730936,1142.1068743249564
PHO,380,27,0.2793049062690639,968.4999169468721
POR,381,27,0.38907144061493476,968.2196353690048
OKC,381,25,0.6109285593850653,1059.054351369158
WAS,382,24,0.33848089752804444,972.8343536305548
SAS,382,27,0.6615191024719557,1100.0690326592742
HOU,383,27,0.6210474162393799,987.9001246491226
LAL,383,26,0.3789525837606202,889.9576872438407
CLE,384,24,0.49029435429090457,1060.4646210451094
OKC,384,26,0.5097056457090954,1050.8990610378125
CHO,385,25,0.49747188244063695,1039.2485460825699
TOR,385,27,0.5025281175593631,1024.9243773003634
BOS,386,27,0.5063477981251445,1006.8063999696978
ATL,386,28,0.49365220187485553,1018.5983905896467
BRK,387,26,0.3571521953980275,934.5629937533811
IND,387,25,0.6428478046019724,1048.0938004144723
UTA,388,25,0.4834289864690348,982.3285646320669
DEN,388,26,0.5165710135309652,977.3172304568265
DET,389,28,0.4661439154687045,1023.4993476982919
CHI,389,24,0.5338560845312956,1029.977623830474
LAC,390,27,0.4149270574189169,1033.7348965527367
SAS,390,28,0.5850729425810831,1106.707865577977
DAL,391,27,0.4976379764862598,1012.9626427183204
MEM,391,28,0.5023620235137402,998.5283722205113
MIL,392,28,0.2573827030299356,953.9144698639192
GSW,392,27,0.7426172969700644,1146.2249975734353
PHO,393,28,0.5394831387206315,975.8681867273419
NOP,393,26,0.4605168612793685,933.638711338695
NYK,394,27,0.6807334163569229,986.2394707527229
PHI,394,28,0.3192665836430772,844.4934980549453
POR,395,28,0.4226703714166707,961.456909426338
ORL,395,26,0.5773296285833293,1029.1511775533688
SAC,396,26,0.5490319123713301,970.472670610494
MIN,396,26,0.4509680876286699,953.8609806154938
TOR,397,28,0.4821515422248307,1033.2099526247662
MIA,397,25,0.5178484577751693,1029.0464527550675
CHI,398,25,0.562613844572041,1020.9758023173213
NYK,398,28,0.43738615542795906,995.2412922658756
WAS,399,25,0.405569675596534,982.3452388210103
CHO,399,26,0.594430324403466,1029.7376608921145
IND,400,26,0.5708503846827113,1038.9601942595489
MEM,400,29,0.4291496153172887,1007.6619783754347
HOU,401,28,0.4344184739348731,996.9494290661646
LAC,401,28,0.5655815260651269,1024.6855921356946
LAL,402,27,0.28364487351876005,885.4193692675406
OKC,402,27,0.7163551264812399,1055.4373790141126
ORL,403,27,0.5151820128300703,1020.9082653480878
ATL,403,29,0.4848179871699297,1026.8413027949277
PHO,404,29,0.53155195683362,967.3633554180041
MIL,404,29,0.46844804316638006,962.419301173257
MIN,405,27,0.5277435105055562,961.4170844474048
BRK,405,27,0.4722564894944438,927.00688992147
NOP,406,27,0.43747063157977406,942.6391812334186
DEN,406,27,0.5625293684202259,968.3167605621028
CLE,407,25,0.7761256935390687,1064.0466099484843
PHI,407,29,0.22387430646093134,840.9115091515705
POR,408,29,0.40393958918962064,954.9938759993041
MIA,408,26,0.5960604108103793,1035.5094861821015
SAC,409,27,0.41068246416210896,979.9017511839003
TOR,409,29,0.5893175358378909,1023.7808720513599
BRK,410,28,0.3679716061280383,937.1193442234214
CHI,410,26,0.6320283938719617,1010.8633480153699
HOU,411,29,0.4529535253168237,1005.7021726610955
CHO,411,27,0.5470464746831764,1020.9849172971836
SAS,412,29,0.596279556605202,1113.1673926722938
IND,412,27,0.403720443394798,1032.500667165232
MIN,413,28,0.4350486141335477,954.456306621268
BOS,413,28,0.5649513858664523,1013.7671777958346
LAC,414,29,0.45585982803412406,1017.3918348871487
OKC,414,28,0.5441401719658759,1062.7311362626585
ORL,415,28,0.5368706928808611,1028.3183342619939
NYK,415,29,0.46312930711913886,987.8312233519694
PHO,416,30,0.4784766419220091,959.7077291472519
UTA,416,26,0.5215233580779909,989.984190902819
POR,417,30,0.3980523301899497,948.625038716265
ATL,417,30,0.6019476698100503,1033.210140077967
WAS,418,26,0.5035164034041512,990.2889763665439
SAC,418,28,0.49648359659584895,971.9580136383667
TOR,419,30,0.5155636539828687,1031.531853587634
DAL,419,28,0.48443634601713126,1005.2116611820462
MIA,420,27,0.5172770974772323,1027.2330526224657
DET,420,29,0.48272290252276767,1031.7757812579275
DEN,421,28,0.617085472169657,958.4433930073883
LAL,421,28,0.382914527830343,895.292736822255
MEM,422,30,0.7231003537413435,1012.0923727155732
PHI,422,30,0.27689964625865643,836.481114811432
CHO,423,28,0.5103856680996482,1012.8187466075892
BOS,423,29,0.4896143319003518,1021.9333484854291
BRK,424,29,0.40324294044649034,930.6674571762776
DAL,424,29,0.5967570595535097,1011.66354822919
PHO,425,31,0.5018195179358458,951.6786168602785
DEN,425,29,0.4981804820641543,966.4725052943618
DET,426,30,0.4979358034541114,1023.8088084026617
ATL,426,31,0.5020641965458885,1041.1771129332328
ORL,427,29,0.5325013797835788,1035.7983121854566
HOU,427,30,0.4674986202164212,998.2221947376328
MEM,428,31,0.5313364837973882,1003.590988974815
WAS,428,27,0.4686635162026118,998.7903601073021
CLE,429,26,0.6079566197095302,1070.3193040331319
NYK,429,30,0.39204338029046987,981.5585292673219
OKC,430,29,0.7238925576242184,1067.148855340671
LAL,430,29,0.27610744237578166,890.8750177442425
PHI,431,31,0.32630202857422014,831.2602823542445
MIL,431,30,0.6736979714257799,967.6401336304446
POR,432,31,0.5086134891571783,940.4872228897501
NOP,432,28,0.4913865108428217,950.7769970599335
SAC,433,29,0.4137434179584686,981.3381189510311
IND,433,28,0.5862565820415314,1023.1205618525676
SAS,434,30,0.7137392216558341,1117.7475651258005
MIN,434,29,0.2862607783441658,949.8761341677614
UTA,435,27,0.2891749681856252,985.357391411849
GSW,435,28,0.7108250318143747,1150.8517970644052
OKC,436,30,0.5803000936311168,1057.864053842573
CHI,436,27,0.41969990636888327,1020.1481495134677
GSW,437,29,0.6138636512418439,1157.0299786445357
CLE,437,27,0.3861363487581561,1064.1411224530013
LAC,438,30,0.6744297684640541,1022.6009585917238
LAL,438,30,0.3255702315359459,885.6658940396674
NOP,439,29,0.3917132255882187,944.509585450522
MIA,439,28,0.6082867744117813,1033.5004642318772
HOU,440,31,0.33446848321403183,1008.8706990062083
SAS,440,31,0.6655315167859681,1107.0990608572251
BOS,441,30,0.49730102243470053,1029.9765321264738
DET,441,31,0.5026989775652995,1015.7656247616169
CHI,442,28,0.5122078960704819,1011.95282317634
DAL,442,30,0.4877921039295182,1019.8588745663177
POR,443,32,0.3291992263503183,951.220035268145
CLE,443,28,0.6708007736496817,1053.4083100746063
SAS,444,32,0.6920054037495129,1112.0269743972328
DEN,444,30,0.30799459625048703,961.544591754354
NOP,445,30,0.40842205742093035,953.9748325317871
HOU,445,32,0.5915779425790696,999.4054519249431
IND,446,29,0.6038729460135762,1029.4585947163503
MIN,446,30,0.3961270539864238,943.5381013039786
UTA,447,28,0.4466065547445271,978.2116865359366
LAC,447,31,0.553393445255473,1029.7466634676364
MEM,448,32,0.48672331097568505,995.803415999204
CHO,448,29,0.513276689024315,1020.6063195832002
MIA,449,29,0.4966931791875704,1041.553373364876
ORL,449,30,0.5033068208124296,1027.7454030524577
ATL,450,32,0.5849657265650354,1047.8176613081923
NYK,450,31,0.4150342734349645,974.9179808923625
PHI,451,32,0.33332522797550374,841.9270787066364
PHO,451,32,0.6666747720244963,941.0118205078866
MIL,452,31,0.40907506953124617,961.0949325179446
TOR,452,31,0.5909249304687538,1038.0770547001339
BRK,453,30,0.4032005727425746,924.2162480123964
WAS,453,28,0.5967994272574255,1005.2415692711834
DEN,454,31,0.36483041572520225,955.7073051027508
OKC,454,31,0.6351695842747977,1063.7013404941763
LAL,455,31,0.346603528675959,880.1202375808521
MEM,455,33,0.653396471324041,1001.3490724580194
NYK,456,32,0.421421064633259,968.1752438582304
BOS,456,31,0.578578935366741,1036.719269160606
SAC,457,30,0.5432351624207438,972.6463563522992
POR,457,33,0.45676483757925623,959.9117978668769
ATL,458,33,0.526396257011996,1039.3953211960004
IND,458,30,0.473603742988004,1037.8809348285422
BRK,459,31,0.33727828850734093,934.8197953962789
MIA,459,30,0.662721711492659,1030.9498259809934
CLE,460,29,0.6563355006968871,1058.9069420634562
PHO,460,33,0.3436644993031129,935.5131885190368
WAS,461,29,0.46479269682815816,997.8048861219329
LAC,461,32,0.5352073031718418,1037.1833466168869
CHO,462,30,0.6918330303363179,1025.536991097819
LAL,462,32,0.3081669696636821,875.1895660662332
MIL,463,32,0.4162291823955434,954.435265599616
DAL,463,31,0.5837708176044566,1026.5185414846464
MIN,464,31,0.2749004509657176,939.1396940885271
SAS,464,33,0.7250995490342823,1116.4253816126843
NOP,465,31,0.39540278065272166,947.6483880413435
ORL,465,31,0.6045972193472783,1034.0718475429012
PHI,466,33,0.3133471293886172,836.9135246364185
UTA,466,29,0.6866528706113828,983.2252406061544
GSW,467,30,0.7429575092688959,1161.1426584962335
SAC,467,31,0.257042490731104,968.5336765006016
TOR,468,32,0.5375250984600042,1029.4766531247737
CHI,468,29,0.4624749015399959,1020.5532247517
HOU,469,33,0.44270275402677556,992.3222078605147
ATL,469,34,0.5572972459732244,1046.4785652604287
CLE,470,30,0.6442972697990711,1064.598185746671
DEN,470,32,0.355702730200929,950.0160614195358
NYK,471,33,0.4319370808957443,977.2642505638985
DET,471,32,0.5680629191042558,1006.6766180559488
MEM,472,34,0.45750386343376437,1010.0290106430791
MIA,472,31,0.5424961365662356,1022.2698877959336
OKC,473,32,0.6522595252065754,1069.265188090871
MIL,473,33,0.34774047479342457,948.8714180029211
BRK,474,32,0.36092751384579386,929.0449551747462
ORL,474,32,0.6390724861542061,1039.846687764434
POR,475,34,0.514237259795903,967.6840017101424
DEN,475,33,0.4857627402040971,942.2438575762703
DAL,476,32,0.31540741464218186,1037.4720228503716
GSW,476,31,0.6845925853578181,1150.1891771305084
CHI,477,30,0.4750840753096307,1028.9518795467459
IND,477,31,0.5249159246903693,1029.4822800334962
LAC,478,33,0.5167541780650634,1044.915279767846
CHO,478,31,0.48324582193493654,1017.8050579468601
BOS,479,32,0.717042766223444,1025.246584901031
LAL,479,33,0.2829572337765559,886.6622503258083
SAC,480,32,0.6808468912165138,957.6401262411374
PHI,480,34,0.31915310878348624,847.8070748958827
PHO,481,34,0.260877196476963,931.3391533754054
SAS,481,34,0.739122803523037,1120.5994167563158
UTA,482,30,0.5631058821104443,974.2155464923874
MIN,482,32,0.4368941178895557,948.1493882022942
WAS,483,30,0.4545464984390799,990.5321421469076
TOR,483,33,0.5454535015609202,1036.7493970997991
GSW,484,32,0.7127453962988778,1154.7852507897264
HOU,484,34,0.28725460370112216,987.7261342012968
LAC,485,34,0.6364324648358198,1050.7323603304728
NOP,485,32,0.36356753516418017,941.8313074787167
IND,486,32,0.6139705789571007,1019.6587507701826
MIL,486,34,0.38602942104289933,958.6949472662347
MIN,487,33,0.41656031408580363,941.4844231769213
DET,487,33,0.5834396859141964,1013.3415830813217
PHO,488,35,0.31131771045813345,926.3580700080753
OKC,488,33,0.6886822895418666,1074.2462714582011
UTA,489,31,0.5093985413665374,982.0651698305228
POR,489,35,0.4906014586334626,959.834378372007
TOR,490,34,0.5272361089878251,1044.313619355994
CHO,490,32,0.4727638910121749,1010.2408356906652
DAL,491,33,0.5218636799153376,1029.122203971726
MIA,491,32,0.47813632008466256,1030.619706674579
CHI,492,31,0.5738405284089116,1035.7704310922034
NYK,492,34,0.4261594715910884,970.445699018441
WAS,493,31,0.4295034509683891,999.6600869314134
ORL,493,33,0.5704965490316108,1030.718742979928
LAL,494,34,0.5556851364688501,893.7712881423066
PHI,494,35,0.44431486353114985,840.6980370793843
BRK,495,33,0.36498761148074543,939.2051533910543
BOS,495,33,0.6350123885192546,1015.0863866847228
GSW,496,33,0.7726765457759595,1158.422426057311
DEN,496,34,0.22732345422404057,938.6066823086857
IND,497,33,0.5090901333986272,1027.5133086358046
DET,497,34,0.4909098666013728,1005.4870252156998
HOU,498,35,0.3175876828352669,982.6447312759325
SAS,498,35,0.6824123171647332,1125.68081968168
MEM,499,35,0.5401565271523411,1001.3865062086417
UTA,499,32,0.45984347284765886,990.7076742649602
MIL,500,35,0.5247476964562108,966.2989841229354
MIN,500,34,0.4752523035437893,933.8803863202206
NOP,501,33,0.3769564415344358,951.8000044141656
DAL,501,34,0.6230435584655643,1019.1535070362771
CHO,502,33,0.4089168405580531,1003.6981662417363
OKC,502,34,0.5910831594419469,1080.78894090713
ORL,503,34,0.4513975148138002,1023.4963827429073
CLE,503,31,0.5486024851861998,1071.820545983692
PHI,504,36,0.22986834401310977,837.0201435751745
LAC,504,35,0.7701316559868904,1054.4102538346826
SAC,505,33,0.5448972410117416,964.9217703849496
PHO,505,36,0.45510275898825825,919.0764258642631
NYK,506,35,0.3922938313892298,980.1689977162133
ATL,506,35,0.6077061686107702,1036.7552665626563
CHI,507,32,0.4877078410980445,1043.9671056346347
TOR,507,35,0.5122921589019556,1036.1169448135627
MIA,508,33,0.5444369208178775,1037.908715941493
WAS,508,32,0.4555630791821226,992.3710776644995
LAL,509,35,0.4636472380663931,902.3529323332443
PHO,509,37,0.536352761933607,910.4947816733254
DEN,510,35,0.469488846203752,931.0948607694256
POR,510,36,0.530511153796248,967.346199911267
BOS,511,34,0.6074980575300647,1021.3664177642418
BRK,511,34,0.3925019424699353,932.9251223115353
GSW,512,34,0.7090272696830973,1163.0779897423815
CHO,512,34,0.29097273031690274,999.0426025566659
HOU,513,36,0.48839857492695066,990.8303540771012
UTA,513,33,0.5116014250730494,982.5220514637915
MIA,514,34,0.5149557310147832,1045.6694242452566
IND,514,34,0.4850442689852168,1019.7526003320411
MEM,515,36,0.5488317886692535,1008.6051975899336
POR,515,37,0.45116821133074647,960.1275085299751
PHI,516,37,0.36410935054739757,847.1943939664162
MIN,516,35,0.6358906494526025,923.7061359289789
DET,517,35,0.4741056386442334,1013.901334997392
ORL,517,35,0.5258943613557666,1015.082072961215
OKC,518,35,0.6608277328720845,1070.2156971811767
SAC,518,34,0.3391722671279154,975.495014110903
SAS,519,36,0.7145274620114218,1130.2483802894974
MIL,519,36,0.28547253798857813,961.7314235151182
CLE,520,32,0.5512015050656316,1079.0013219026418
TOR,520,36,0.44879849493436835,1028.9361688946128
LAL,521,36,0.1822981758900703,899.4361615190032
GSW,521,35,0.8177018241099296,1165.9947605566226
CHI,522,33,0.6161850146504382,1050.1081454002276
MIL,522,37,0.3838149853495617,955.5903837495252
ATL,523,36,0.5807217017842791,1027.4637193341077
NYK,523,36,0.41927829821572093,989.4605449447618
DAL,524,35,0.5625009989436135,1026.1534910531793
SAC,524,35,0.43749900105638645,968.4950300940008
CHO,525,35,0.624741356663652,989.0467408500474
PHO,525,38,0.3752586433363479,920.4906433799439
CLE,526,33,0.6221499630239029,1085.0469224942594
WAS,526,33,0.3778500369760971,986.3254770728819
DAL,527,36,0.6053991093832343,1032.4671053030477
NOP,527,34,0.39460089061676573,945.4863901642974
DEN,528,36,0.510631627083092,938.9247547360961
MIN,528,36,0.4893683729169081,915.8762419623084
BOS,529,35,0.5107414647742834,1013.1945543278532
DET,529,36,0.48925853522571655,1022.0731984337806
ORL,530,36,0.4932789756604111,1007.1896093506484
IND,530,35,0.5067210243395889,1027.6450639426077
POR,531,38,0.3675515557455259,954.2466836380466
LAC,531,36,0.6324484442544742,1060.291078726611
MEM,532,37,0.41225319379640946,1002.009146489191
OKC,532,36,0.5877468062035905,1076.811748281919
MIA,533,35,0.5801926575353125,1036.3863417246916
NYK,533,37,0.41980734246468754,998.7436274653268
TOR,534,37,0.6347580777254926,1034.780039651005
BRK,534,35,0.3652419222745074,927.0812515551432
UTA,535,34,0.2993529178533095,977.7324047781385
SAS,535,37,0.7006470821466905,1135.0380269751504
PHI,536,38,0.261591386905679,843.0089317759254
ATL,536,37,0.7384086130943209,1031.6491815245986
CHI,537,34,0.5529239391824785,1057.261362373308
BOS,537,36,0.4470760608175215,1006.0413373547728
SAC,538,36,0.5980952262848689,974.9255064734429
LAL,538,37,0.40190477371513117,893.0056851395611
UTA,539,35,0.4811594603510809,970.0338534125212
HOU,539,37,0.5188405396489191,998.5289054427185
MIN,540,37,0.27411881155995377,911.4903409773492
CLE,540,34,0.7258811884400463,1089.4328234792188
DAL,541,37,0.6088636147600756,1022.7252874668865
MIL,541,38,0.3911363852399245,965.3322015856864
MEM,542,38,0.589801040175505,1008.572329846383
DEN,542,37,0.41019895982449495,932.3615713789042
GSW,543,36,0.7718734184058437,1169.644785862129
POR,543,39,0.22812658159415627,950.5966583325402
IND,544,36,0.6160801693697563,1033.7877812326917
NOP,544,35,0.3839198306302438,939.3436728742136
PHO,545,39,0.3391354608885555,915.064476005727
MIA,545,36,0.6608645391114445,1041.8125090989085
SAS,546,38,0.6866649981125126,1140.05138700535
NYK,546,38,0.3133350018874875,993.730267435127
LAL,547,38,0.25767792643088094,888.8828383166671
OKC,547,37,0.7423220735691191,1080.9345951048133
ORL,548,37,0.6132847650507324,1013.3770531098367
BRK,548,36,0.38671523494926763,920.893807795955
WAS,549,34,0.43071688442944245,979.4340069220108
TOR,549,38,0.5692831155705576,1041.671509801876
DET,550,37,0.6416275971546151,1027.8071568793068
BRK,550,37,0.3583724028453848,915.1598493504289
ATL,551,38,0.46320773161031864,1040.2378578188334
CHI,551,35,0.5367922683896814,1048.6726860790732
CHO,552,36,0.3988844565009753,982.6645895460318
LAC,552,37,0.6011155434990247,1066.6732300306267
SAC,553,37,0.24584544238250483,970.9919793953228
GSW,553,37,0.7541545576174952,1173.5783129402491
UTA,554,36,0.39814718910589825,979.6634983868269
MIA,554,37,0.6018528108941017,1032.182864124603
TOR,555,39,0.7583388404099224,1045.5380883553173
PHI,555,39,0.2416611595900776,839.1423532224841
ORL,556,38,0.5486931513780073,1004.5979626877885
WAS,556,35,0.45130684862199266,988.213097344059
MEM,557,39,0.5036423265583789,1016.514052621449
BOS,557,37,0.4963576734416212,998.0996145797069
DEN,558,38,0.42810976591068794,941.5118151243331
CHO,558,37,0.571890234089312,973.5143458006029
CLE,559,35,0.808576611615849,1092.4955976933652
PHI,559,40,0.19142338838415102,836.0795790083376
DAL,560,38,0.6548257536836981,1028.2480754079472
MIN,560,38,0.34517424631630195,905.9675530362883
HOU,561,38,0.44943187748120556,1007.3379954030192
IND,561,37,0.5505681225187944,1024.978691272391
NYK,562,39,0.5407773338540001,1001.0778300934629
MIL,562,39,0.45922266614599994,957.9846389273505
NOP,563,36,0.32454379123173327,934.1509722145058
LAC,563,38,0.6754562087682667,1071.8659306903344
